what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045115696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045163272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045165971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045196096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045198042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045199224
opened,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415045203095
activated,editor,com.android.ide.eclipse.adt,23.0.2.1259578,"com.android.ide.eclipse.editors.CommonXmlEditor",1415045203257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045203480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415045210238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415045228808
